# a_s  n_c_best_possible_fit  rho_min_x  rho_max_x  alpha  alpha_opt  beta  gamma  min_energy  
110.00  5.47440e+03  4.000e-01 1.500e+00 1.53777e+00 2.45386e-01 6.74656e+00 1.67989e+00    
101.57  4.92696e+03  4.000e-01 1.500e+00 1.47177e+00 1.74762e-01 3.94524e+00 1.52516e+00    
90.00  3.93006e+02  4.000e-01 1.500e+00 9.99391e-01 4.59553e-01 1.26015e+01 2.09424e+00    
80.00  1.12713e+03  4.000e-01 1.500e+00 1.12155e+00 1.75288e-01 2.96580e+00 1.49778e+00    
70.00  1.25237e+03  4.000e-01 1.500e+00 1.07788e+00 5.68526e-02 2.39353e+00 1.39637e+00    
60.00  1.37033e+02  4.000e-01 1.500e+00 5.62462e-01 4.10168e-01 3.04389e+00 1.75158e+00    
110.00  2.65888e+04  4.000e-01 1.700e+00 1.69158e+00 9.15786e-02 4.20311e+00 1.48655e+00    
101.57  2.90932e+03  4.000e-01 1.700e+00 1.40611e+00 2.40420e-01 4.74720e+00 1.60872e+00    
90.00  4.85193e+02  4.000e-01 1.700e+00 1.04319e+00 4.15756e-01 7.81655e+00 1.91381e+00    
80.00  1.01442e+03  4.000e-01 1.700e+00 1.10354e+00 1.93302e-01 3.05607e+00 1.51655e+00    
70.00  7.39510e+02  4.000e-01 1.700e+00 9.98407e-01 1.36327e-01 2.50920e+00 1.45091e+00    
60.00  1.37033e+02  4.000e-01 1.700e+00 5.64968e-01 4.07661e-01 3.01693e+00 1.74593e+00    
110.00  2.15369e+04  4.000e-01 1.900e+00 1.67115e+00 1.12000e-01 4.36087e+00 1.50456e+00    
101.57  2.90932e+03  4.000e-01 1.900e+00 1.40748e+00 2.39049e-01 4.73678e+00 1.60731e+00    
90.00  4.85193e+02  4.000e-01 1.900e+00 1.05560e+00 4.03339e-01 7.10445e+00 1.87512e+00    
80.00  6.65559e+02  4.000e-01 1.900e+00 1.04127e+00 2.55567e-01 3.42934e+00 1.58814e+00    
70.00  4.85193e+02  4.000e-01 1.900e+00 9.22905e-01 2.11829e-01 2.69852e+00 1.51711e+00    
60.00  1.37033e+02  4.000e-01 1.900e+00 5.78692e-01 3.93937e-01 2.89790e+00 1.71821e+00    
110.00  2.15369e+04  4.000e-01 2.100e+00 1.67115e+00 1.12000e-01 4.36087e+00 1.50456e+00    
101.57  6.08267e+03  4.000e-01 2.100e+00 1.49096e+00 1.55573e-01 3.89187e+00 1.51167e+00    
90.00  7.39510e+02  4.000e-01 2.100e+00 1.11504e+00 3.43905e-01 5.11768e+00 1.73246e+00    
80.00  8.21678e+02  4.000e-01 2.100e+00 1.06833e+00 2.28504e-01 3.26124e+00 1.55629e+00    
70.00  5.99003e+02  4.000e-01 2.100e+00 9.50560e-01 1.84174e-01 2.62696e+00 1.49200e+00    
60.00  1.37033e+02  4.000e-01 2.100e+00 5.67564e-01 4.05066e-01 2.98054e+00 1.73904e+00    
110.00  2.65888e+04  4.000e-01 2.300e+00 1.68617e+00 9.69806e-02 4.24954e+00 1.49157e+00    
101.57  5.47440e+03  4.000e-01 2.300e+00 1.47549e+00 1.71040e-01 4.00368e+00 1.52672e+00    
90.00  9.12976e+02  4.000e-01 2.300e+00 1.15103e+00 3.07913e-01 4.47411e+00 1.66821e+00    
80.00  8.21678e+02  4.000e-01 2.300e+00 1.06833e+00 2.28504e-01 3.26124e+00 1.55629e+00    
70.00  5.39103e+02  4.000e-01 2.300e+00 9.31243e-01 2.03491e-01 2.67406e+00 1.50913e+00    
60.00  1.37033e+02  4.000e-01 2.300e+00 5.89263e-01 3.83366e-01 2.83502e+00 1.70044e+00    
110.00  4.43426e+03  5.000e-01 1.500e+00 1.51567e+00 2.67482e-01 7.35917e+00 1.71455e+00    
101.57  2.39299e+04  5.000e-01 1.500e+00 1.62260e+00 2.39278e-02 3.30821e+00 1.41321e+00    
90.00  3.93006e+02  5.000e-01 1.500e+00 1.01747e+00 4.41474e-01 1.08101e+01 2.03185e+00    
80.00  5.39103e+02  5.000e-01 1.500e+00 1.00105e+00 2.95785e-01 3.59083e+00 1.62792e+00    
70.00  2.70000e+05  5.000e-01 1.500e+00 1.71132e+00 -5.76582e-01 2.57546e+00 1.21172e+00    
60.00  1.69176e+02  5.000e-01 1.500e+00 6.21570e-01 3.51059e-01 2.73311e+00 1.66022e+00    
110.00  2.95431e+04  5.000e-01 1.700e+00 1.70101e+00 8.21475e-02 4.15367e+00 1.47967e+00    
101.57  3.99084e+03  5.000e-01 1.700e+00 1.43999e+00 2.06545e-01 4.42493e+00 1.57176e+00    
90.00  5.99003e+02  5.000e-01 1.700e+00 1.08814e+00 3.70809e-01 6.30111e+00 1.81408e+00    
80.00  6.65559e+02  5.000e-01 1.700e+00 1.02772e+00 2.69119e-01 3.38093e+00 1.59200e+00    
70.00  2.90932e+03  5.000e-01 1.700e+00 1.19716e+00 -6.24229e-02 2.40940e+00 1.34774e+00    
60.00  1.52259e+02  5.000e-01 1.700e+00 6.05612e-01 3.67018e-01 2.82108e+00 1.68528e+00    
110.00  2.15369e+04  5.000e-01 1.900e+00 1.67431e+00 1.08847e-01 4.34285e+00 1.50217e+00    
101.57  3.59175e+03  5.000e-01 1.900e+00 1.43555e+00 2.10980e-01 4.48510e+00 1.57765e+00    
90.00  6.65559e+02  5.000e-01 1.900e+00 1.09988e+00 3.59060e-01 5.93478e+00 1.78764e+00    
80.00  4.85193e+02  5.000e-01 1.900e+00 9.83469e-01 3.13370e-01 3.76893e+00 1.65481e+00    
70.00  7.39510e+02  5.000e-01 1.900e+00 9.83383e-01 1.51351e-01 2.60495e+00 1.47161e+00    
60.00  1.69176e+02  5.000e-01 1.900e+00 6.19290e-01 3.53340e-01 2.74619e+00 1.66386e+00    
110.00  2.15369e+04  5.000e-01 2.100e+00 1.67431e+00 1.08847e-01 4.34285e+00 1.50217e+00    
101.57  1.14456e+04  5.000e-01 2.100e+00 1.56567e+00 8.08663e-02 3.61869e+00 1.45936e+00    
90.00  1.12713e+03  5.000e-01 2.100e+00 1.20265e+00 2.56294e-01 4.19298e+00 1.61792e+00    
80.00  6.65559e+02  5.000e-01 2.100e+00 1.02911e+00 2.67725e-01 3.41241e+00 1.59378e+00    
70.00  8.21678e+02  5.000e-01 2.100e+00 1.01224e+00 1.22492e-01 2.56189e+00 1.45093e+00    
60.00  1.37033e+02  5.000e-01 2.100e+00 5.89910e-01 3.82719e-01 2.89451e+00 1.70847e+00    
110.00  2.65888e+04  5.000e-01 2.300e+00 1.69156e+00 9.15899e-02 4.22405e+00 1.48781e+00    
101.57  8.34385e+03  5.000e-01 2.300e+00 1.53077e+00 1.15763e-01 3.77324e+00 1.48555e+00    
90.00  1.54613e+03  5.000e-01 2.300e+00 1.25077e+00 2.08172e-01 3.80331e+00 1.56236e+00    
80.00  6.65559e+02  5.000e-01 2.300e+00 1.02911e+00 2.67725e-01 3.41241e+00 1.59378e+00    
70.00  6.65559e+02  5.000e-01 2.300e+00 9.70089e-01 1.64645e-01 2.62777e+00 1.48173e+00    
60.00  1.69176e+02  5.000e-01 2.300e+00 6.19629e-01 3.53000e-01 2.75307e+00 1.66450e+00    
110.00  2.12090e+03  6.000e-01 1.500e+00 1.42894e+00 3.54218e-01 1.15665e+01 1.88583e+00    
101.57  6.75852e+03  6.000e-01 1.500e+00 1.49851e+00 1.48018e-01 3.74271e+00 1.49818e+00    
90.00  3.93006e+02  6.000e-01 1.500e+00 1.01011e+00 4.48839e-01 1.14898e+01 2.05671e+00    
80.00  3.93006e+02  6.000e-01 1.500e+00 9.42174e-01 3.54665e-01 4.21507e+00 1.71934e+00    
70.00  2.70000e+05  6.000e-01 1.500e+00 1.75660e+00 -6.21868e-01 2.60771e+00 1.20497e+00    
60.00  1.10997e+02  6.000e-01 1.500e+00 5.06510e-01 4.66119e-01 3.48757e+00 1.85781e+00    
110.00  2.65888e+04  6.000e-01 1.700e+00 1.69178e+00 9.13749e-02 4.19985e+00 1.48625e+00    
101.57  1.90881e+03  6.000e-01 1.700e+00 1.34586e+00 3.00669e-01 5.50511e+00 1.68372e+00    
90.00  7.39510e+02  6.000e-01 1.700e+00 1.11843e+00 3.40517e-01 5.64179e+00 1.75956e+00    
80.00  6.65559e+02  6.000e-01 1.700e+00 1.02992e+00 2.66922e-01 3.38524e+00 1.59117e+00    
70.00  1.25237e+03  6.000e-01 1.700e+00 1.07462e+00 6.01139e-02 2.43648e+00 1.40366e+00    
60.00  1.23329e+02  6.000e-01 1.700e+00 5.26078e-01 4.46551e-01 3.25275e+00 1.81116e+00    
110.00  1.93832e+04  6.000e-01 1.900e+00 1.65720e+00 1.25956e-01 4.44050e+00 1.51516e+00    
101.57  2.12090e+03  6.000e-01 1.900e+00 1.36510e+00 2.81432e-01 5.18508e+00 1.65570e+00    
90.00  7.39510e+02  6.000e-01 1.900e+00 1.12839e+00 3.30557e-01 5.42591e+00 1.74117e+00    
80.00  4.36674e+02  6.000e-01 1.900e+00 9.69473e-01 3.27366e-01 3.87955e+00 1.67361e+00    
70.00  4.36674e+02  6.000e-01 1.900e+00 8.95464e-01 2.39270e-01 2.74317e+00 1.53881e+00    
60.00  1.37033e+02  6.000e-01 1.900e+00 5.58464e-01 4.14166e-01 2.98018e+00 1.74669e+00    
110.00  1.93832e+04  6.000e-01 2.100e+00 1.65720e+00 1.25956e-01 4.44050e+00 1.51516e+00    
