    1.02e-2 -1.0544617209636089E-002 8.2529746621468517E-005 4.3242584539292641E-003 1.2418594936671178E-004 -1.4868875649256794E-002 9.0893419953187702E-005 -1.5765642784213187E-002 9.3419820900562473E-005 -2.0279512019477199E-003 1.0182286879532184E-005
    1.20e-1 7.4842559372065576E-002 9.6534765898165947E-004 0.13478395023833922 1.1515800807132147E-003 -5.9941390759969272E-002 6.4115872062973293E-004 -0.10327558677601249 3.3336896929997737E-004 -2.8447053485392147E-002 5.1320648763303323E-005
    1.25e-2 -1.1363678588288078E-002 9.5879969510950547E-005 5.6641201032762729E-003 1.3530016665544686E-004 -1.7027798676934918E-002 9.7505245753017067E-005 -1.8419644360328034E-002 9.9626275909142062E-005 -2.4759441019989782E-003 1.1548784497200530E-005
    1.35e-1 0.10131177347913876 1.0813905571628651E-003 0.16137024892619170 1.3017731423538462E-003 -6.0058475313429033E-002 7.3248877416126938E-004 -0.11197295478216308 3.8143171306761917E-004 -3.2805264833418710E-002 5.6912658940047166E-005
    1.5e-1 0.12973123557686647 2.6225918961549780E-003 0.19011726887539424 3.1171575194239350E-003 -6.0386034397266093E-002 1.6378427580633099E-003 -0.11981823884332274 8.2579014515910985E-004 -3.7041415667718215E-002 1.2649161231192979E-004
    1.5e-2 -1.1853989301773074E-002 7.9666083863509947E-005 7.6746139991073345E-003 1.1392010496859972E-004 -1.9528603413158638E-002 8.3758127907320145E-005 -2.1292054772511806E-002 8.2841883232915531E-005 -2.9068934867577403E-003 9.5578910375234655E-006
    1.79e-2 -1.2627982943562262E-002 1.2161551022021645E-004 9.3649135129420802E-003 1.6841103328907588E-004 -2.1992896719682214E-002 1.2341528464146557E-004 -2.4390699781650382E-002 1.1770752585482300E-004 -3.4771958898001058E-003 1.4484814791774180E-005
    2.08e-2 -1.2853313191014865E-002 1.3958697839883981E-004 1.1403415838031807E-002 1.9524069426404942E-004 -2.4256728765248588E-002 1.4111250367486572E-004 -2.7429459015376731E-002 1.2908928576554570E-004 -4.0699629733469984E-003 1.6303048563291432E-005
    2.37e-2 -1.2975830235690411E-002 1.5270522732148119E-004 1.3440510731868277E-002 2.1094906933023100E-004 -2.6416340967196313E-002 1.4696709195967552E-004 -3.0169164172219320E-002 1.3348995367361069E-004 -4.6176709021014837E-003 1.6451863231447521E-005
    2.66e-2 -1.2994811648204015E-002 1.7188262652045934E-004 1.5607602649144027E-002 2.3597195454775217E-004 -2.8602414496668394E-002 1.6216416577823228E-004 -3.3147908539210638E-002 1.4219024013098952E-004 -5.2228446176319811E-003 1.8359825723872624E-005
