    1.00e-3 -3.4661044753716099E-003 1.0988400719403934E-004 -1.7495574574439253E-003 1.1610265854475938E-004 -1.7165470193090727E-003 3.4121088677577231E-005 -1.6430939896929792E-003 3.9585869690989717E-005 -1.0966661864684774E-004 5.0478915420203784E-006
    1.02e-2 -1.7996967538185527E-002 4.6784773488481399E-004 4.5950374163372630E-003 4.8683178358243767E-004 -2.2592004850845684E-002 1.3409469547196414E-004 -2.2159750906714515E-002 1.3998622795528186E-004 -3.6533072854946112E-003 2.1835649437560045E-005
    1.25e-2 -1.9190150275756039E-002 1.1776492253452702E-004 6.5773573292209264E-003 1.7947929784780075E-004 -2.5767507573039444E-002 1.3732142154296312E-004 -2.5470305553562278E-002 1.4073664132328419E-004 -4.3072649113275237E-003 2.2924583126773982E-005
    1.5e-2 -2.0986569170681722E-002 1.3107566147489163E-004 8.0273530884366860E-003 2.0289458806479202E-004 -2.9013922072270659E-002 1.5859492049497109E-004 -2.8872989774474556E-002 1.6262871091191048E-004 -5.0223449318298396E-003 2.6901311461980795E-005
    1.60e-3 -3.9672384937467975E-003 1.9523481354040084E-004 -3.4758499578493038E-004 2.0374214857649575E-004 -3.6196534793695580E-003 5.9309578299944279E-005 -3.4487351591296774E-003 6.8197770049054711E-005 -3.2962901940543300E-004 8.8031587491398985E-006
    1.79e-2 -2.3410710056381300E-002 1.4458187221608749E-004 9.1883909937160325E-003 2.1656160122399048E-004 -3.2599100944131217E-002 1.6663091065178480E-004 -3.2769542885699672E-002 1.7130797888747611E-004 -5.9127875663762142E-003 2.9196283072972810E-005
    2.00e-3 -5.6749429255253565E-003 8.1941034833315682E-005 -3.5218596843389002E-004 1.0333768986153291E-004 -5.3227569818093297E-003 6.5024038681134284E-005 -5.0676090362583278E-003 7.0410966113192415E-005 -5.5140227334700192E-004 8.5560683783870225E-006
    2.08e-2 -2.5003011914044079E-002 1.6631923957661891E-004 1.1676920986714521E-002 2.4009003837039550E-004 -3.6679932772936942E-002 1.7466587614888061E-004 -3.7067851209636078E-002 1.7544156365974302E-004 -6.7726555525371764E-003 3.1360838235896762E-005
    2.37e-2 -2.6492772784213241E-002 1.7383660332599151E-004 1.3540685627226065E-002 2.5755728272024869E-004 -4.0033458390568856E-002 1.9040947415803683E-004 -4.0666231399282396E-002 1.9042049140433675E-004 -7.6477262998462196E-003 3.3049996870136956E-005
    2.66e-2 -2.8045038632137344E-002 1.8873664793322926E-004 1.5401618191025162E-002 2.7330485210449573E-004 -4.3446656932854974E-002 2.0368065897632024E-004 -4.4309962685802250E-002 1.9817979619613950E-004 -8.5117459456688933E-003 3.5347584374541621E-005
    2.66e-3 -8.5513770512557763E-003 8.3000541742582406E-005 8.8762584874525454E-005 1.2178583387127703E-004 -8.6401396544848810E-003 8.9835257924773712E-005 -8.2393171399231246E-003 9.2735142462154512E-005 -9.9083078944131207E-004 1.0841882999101373E-005
    3.00e-2 -2.9649622449769351E-002 2.1061646670360220E-004 1.7427019262424379E-002 2.9628264554209740E-004 -4.7076641665812387E-002 2.1439761905597994E-004 -4.8352267739620612E-002 2.0284377203513468E-004 -9.5804542911327364E-003 3.6636862595525349E-005
    3.33e-2 -3.0568498279600138E-002 2.2357469333166781E-004 2.0143846655012815E-002 3.1835986766712878E-004 -5.0712344898000992E-002 2.3425339786248132E-004 -5.2803870609943536E-002 2.1674146798865472E-004 -1.0743972278831372E-002 4.1502491751986316E-005
    3.70e-2 -3.0849605023705495E-002 3.1191652825660494E-004 2.4203796271394011E-002 4.3113056719460915E-004 -5.5053401165048553E-002 3.2086466339027519E-004 -5.7704802855987017E-002 2.9449292596706907E-004 -1.1886509190938503E-002 5.3093781197757397E-005
    4.00e-3 -1.1097877936750381E-002 4.6179172837828149E-004 1.7993737487719149E-003 4.7277287826867528E-004 -1.2897251592004125E-002 1.1505105672526457E-004 -1.2407229381855473E-002 1.2082770110988900E-004 -1.7340521215786797E-003 1.6780721121083405E-005
    4.20e-2 -3.2184271602360898E-002 2.9925375688266416E-004 2.7723466301911179E-002 4.0495711696503001E-004 -5.9907738161888741E-002 2.7868293618708926E-004 -6.3560973024170880E-002 2.5209186253816277E-004 -1.3638789277684091E-002 5.1133820841506453E-005
    4.70e-2 -3.2793894670665673E-002 3.6183209620123044E-004 3.2208851029634201E-002 5.0718006943937047E-004 -6.5002745662033651E-002 3.6419033917244151E-004 -6.9286157147037161E-002 3.1233614232136338E-004 -1.5175150708119948E-002 5.9777896268417434E-005
    5.00e-3 -1.2620513377396225E-002 2.0971287133434994E-004 1.7778815986196821E-003 2.3447977126929857E-004 -1.4398395090056391E-002 1.1070131202033049E-004 -1.3855401527421847E-002 1.1567900862552776E-004 -2.0370321327011802E-003 1.5848646545802046E-005
    5.50e-2 -3.3834302177102656E-002 3.6563932287061822E-004 3.8468273676920219E-002 4.8343838653202794E-004 -7.2302576066701360E-002 3.3742216088333490E-004 -7.8151337931214218E-002 2.8573948507173579E-004 -1.8049442449192262E-002 5.8183098062955598E-005
    6.00e-3 -1.3860571802446476E-002 1.4113368908675605E-004 2.6230925401825103E-003 1.9202803983690074E-004 -1.6483664307951049E-002 1.3413433855760269E-004 -1.5945145474770616E-002 1.4004357715143782E-004 -2.4153764327828758E-003 2.0439440169658384E-005
    6.50e-2 -3.2046031093916814E-002 4.3185141259212141E-004 4.8840856980186045E-002 5.7537183776407315E-004 -8.0886887868637028E-002 3.9321451628141385E-004 -8.8720130246305762E-002 3.2732894061376032E-004 -2.1552458319649689E-002 6.4124402050969636E-005
    7.00e-3 -1.4514375894606309E-002 3.0398337435101109E-004 3.5237523709342878E-003 3.2949412298343653E-004 -1.8038128174209543E-002 1.3055694621813953E-004 -1.7476977899566037E-002 1.3587526298961948E-004 -2.6955339308121478E-003 1.9838736354068759E-005
    7.50e-2 -2.8967180972714904E-002 6.0395333211875986E-004 5.8953831938192904E-002 7.8746547497778312E-004 -8.7921014025485814E-002 5.1907028943685128E-004 -9.8904624953203832E-002 3.9618597765465359E-004 -2.5248232066234711E-002 8.4958179676535988E-005
    8.00e-3 -1.5380261796100293E-002 1.3793893856802391E-004 4.1186258905743711E-003 1.8860504235543857E-004 -1.9498887657938717E-002 1.2850520298834312E-004 -1.8977729911420632E-002 1.3392296929130309E-004 -2.9924510456824554E-003 2.0176183568095479E-005
     1.00e-2 -1.7277874428139346E-002 1.9188656530300503E-004 4.8639116039472024E-003 2.2840984550954237E-004 -2.2141786106304431E-002 1.3390483250991201E-004 -2.1693500846232706E-002 1.3881819918404263E-004 -3.5709226940030740E-003 2.1159167028122018E-005
     1.02e-1 -1.7396333914364931E-002 7.3936483327676861E-004 8.7701742550179387E-002 9.2483717977874514E-004 -0.10509807590825208 5.7775723070815378E-004 -0.12246919600205027 3.9396724687349192E-004 -3.5400336750384453E-002 8.5047378839340338E-005
     1.07e-1 -1.5024308861758094E-002 7.7510005044460469E-004 9.5640827335007658E-002 9.4509697431543810E-004 -0.11066513591799078 5.8608010118205503E-004 -0.12866385015889253 4.1489625513307861E-004 -3.7322769533572546E-002 8.6319564215083316E-005
     1.12e-1 -1.0507987805597146E-002 7.9824072191913436E-004 0.10111863232086082 1.0212577623221445E-003 -0.11162662135007675 6.3551433143483466E-004 -0.13199775417734497 4.1599611549171224E-004 -3.9427987073295777E-002 8.8702827884634659E-005
     1.17e-1 -7.3648521376473673E-003 8.6434176867161174E-004 0.10811845025341349 1.0521786486808358E-003 -0.11548330273946697 6.4796580546257773E-004 -0.13673016589441300 4.4478680927079346E-004 -4.1408818318810853E-002 9.3494596744740478E-005
     1.20e-2 -1.8906049589077368E-002 1.2635166723816275E-004 6.0224146525731277E-003 1.8532265672572209E-004 -2.4928464141465861E-002 1.3763551911126338E-004 -2.4527100844182456E-002 1.4083959995256571E-004 -4.1240422865197269E-003 2.2419754723328555E-005
     1.23e-1 -3.2027803779548971E-003 9.0414064049871613E-004 0.11714817330548441 1.1150443505678169E-003 -0.12035095397227043 6.6674761945906150E-004 -0.14233351025115326 4.4555280573793887E-004 -4.3697002316760651E-002 9.5263953858407488E-005
     1.50e-2 -2.1353369546899054E-002 1.3230196695792189E-004 7.7185135335725279E-003 2.0009652168307115E-004 -2.9071883058944138E-002 1.5408501799947630E-004 -2.8953645813428987E-002 1.5729554636569881E-004 -5.0482261091747901E-003 2.6646133354862162E-005
     1.80e-2 -2.3341657869810344E-002 1.5286820277588095E-004 9.6123726456945145E-003 2.2108808916252126E-004 -3.2954030639159471E-002 1.6434472074591312E-004 -3.3109665709892377E-002 1.6798381457979716E-004 -5.9666198385443367E-003 2.9354728564420535E-005
     2.20e-2 -2.5591141634751447E-002 1.6239394046431955E-004 1.2495923491127634E-002 2.3649599937964222E-004 -3.8087065053818529E-002 1.7886513774515385E-004 -3.8598247667862552E-002 1.7832547423281896E-004 -7.1407903357252559E-003 3.2199334983922587E-005
     2.60e-2 -2.7648097575294718E-002 1.8812257053529204E-004 1.4909565886232726E-002 2.7339078593945320E-004 -4.2557663403382864E-002 2.0077641523751349E-004 -4.3581205756022520E-002 1.9802937679512782E-004 -8.3896224592516812E-003 3.6010080030320040E-005
     3.10e-2 -2.9808722743413663E-002 2.1610099105148892E-004 1.8534028165694553E-002 2.9726448997282164E-004 -4.8342750922603858E-002 2.1858961764019275E-004 -4.9989873541773498E-002 2.1476704705426553E-004 -9.9688321450538044E-003 3.9230502328039586E-005
     3.70e-2 -3.1081251236955425E-002 2.4889859589604475E-004 2.4117065859504353E-002 3.4330325188124122E-004 -5.5198316970784152E-002 2.5170698011316763E-004 -5.7776202275755882E-002 2.3182204574190236E-004 -1.1904241650948222E-002 4.3168413011994543E-005
     4.40e-2 -3.2864259020297291E-002 2.9622641511638226E-004 2.9164033030943171E-002 3.9656070692295947E-004 -6.2028292075858554E-002 2.9035282699582703E-004 -6.5629500153767159E-002 2.4685214533852804E-004 -1.4205532718605876E-002 4.8068975254742762E-005
     5.20e-2 -3.3131527868221475E-002 3.4582388897005500E-004 3.6141996641747734E-002 4.6779911287225904E-004 -6.9273524503844344E-002 3.2465731922051499E-004 -7.4533116012301392E-002 2.7697249181312652E-004 -1.7012630589441309E-002 5.4184781441489474E-005
     5.90e-2 -3.2621040067391117E-002 3.9858541305497485E-004 4.3221419881804217E-002 5.2275147234379690E-004 -7.5842459440030818E-002 3.5352428276466582E-004 -8.2426338764736096E-002 2.8747992765758599E-004 -1.9409094387493560E-002 5.5979450854590295E-005
     6.40e-2 -3.2250429326658149E-002 4.3155187898176651E-004 4.7416039902152721E-002 5.6670999730858867E-004 -7.9666469420809863E-002 3.8072841920498360E-004 -8.7050360210148697E-002 3.0929630009262509E-004 -2.1102129928241908E-002 6.1217617912184182E-005
     7.00e-2 -3.1422895872567913E-002 4.7618583906548046E-004 5.3209660354213158E-002 6.1358800568134112E-004 -8.4632556586622304E-002 4.0794634923230292E-004 -9.3635916166068547E-002 3.1734080837090780E-004 -2.3394567555099947E-002 6.6736959072675152E-005
     7.30e-2 -3.0493303745515090E-002 4.9733556782978700E-004 5.7161812201404337E-002 6.5535634184020746E-004 -8.7655115855458890E-002 4.3581178989902036E-004 -9.7039753962070652E-002 3.3900501112601523E-004 -2.4465564761660633E-002 6.6249396956443460E-005
     7.60e-2 -2.9260703012465358E-002 5.0645287019671558E-004 5.9859813044828340E-002 6.5373287800262825E-004 -8.9120516673500891E-002 4.2831534972707480E-004 -9.9360269917990698E-002 3.4143788524108176E-004 -2.5503409461814421E-002 6.7173897523540137E-005
     7.90e-2 -2.8186175827437224E-002 5.4174886854837937E-004 6.3002264070220498E-002 6.9256884576474672E-004 -9.1188440411071200E-002 4.5140503912379740E-004 -0.10236846490005136 3.3953247669294838E-004 -2.6622200635571473E-002 6.9575592367791169E-005
     8.20e-2 -2.6978207464407933E-002 5.7302045167788545E-004 6.6664984476627373E-002 7.3966472128689828E-004 -9.3643191035366599E-002 4.7683441876057985E-004 -0.10519622563813434 3.4925446801095184E-004 -2.7696928098411035E-002 7.2799069445049190E-005
