    3.70e-2 -2.4573908348818011E-002 2.4186684923147738E-004 2.3420751072239114E-002 3.3276719045812473E-004 -4.7994659497693465E-002 2.3556548833000320E-004 -5.2236785597129645E-002 2.0747835966092654E-004 -1.0179263023577644E-002 3.4336292431641847E-005
    4.20e-2 -2.4681936648181319E-002 2.9477450881058295E-004 2.7738368763166776E-002 4.0536781511023962E-004 -5.2420305485473544E-002 2.8170746039285130E-004 -5.7930317367809570E-002 2.3901296830291632E-004 -1.1678068987216770E-002 4.1745614456532362E-005
    4.70e-2 -2.4425965558602252E-002 3.1016683091753900E-004 3.2031982731025116E-002 4.2116406092700565E-004 -5.6457948362378420E-002 2.8537878995900867E-004 -6.2596135976422426E-002 2.4006183020237944E-004 -1.3049227159918011E-002 4.0066427805858839E-005
    5.00e-3 -1.0934178139979489E-002 8.7680338003118157E-005 1.6869361677457730E-003 1.2569632888120920E-004 -1.2621114243669915E-002 9.3676543110613668E-005 -1.2345488710035905E-002 9.8092899723534007E-005 -1.6617080817016938E-003 1.2004598819224361E-005
    5.50e-2 -2.2527044002219360E-002 3.6826037110678270E-004 4.0271721033541784E-002 4.9253208069426145E-004 -6.2798765298308606E-002 3.1971596507550306E-004 -7.1410334787288449E-002 2.5854962549047382E-004 -1.5541240666324948E-002 4.5158300918422799E-005
    6.00e-3 -1.2048623581240368E-002 7.7128049150049967E-005 2.1329290824821105E-003 1.2765770385326093E-004 -1.4181552548436711E-002 9.9852057294909640E-005 -1.3979050044592526E-002 1.0597296321278789E-004 -1.9568200122501251E-003 1.3655297700845604E-005
    6.50e-2 -1.9718106674849700E-002 4.7440037834180969E-004 5.0232761674695314E-002 6.2676754310384214E-004 -6.9950868453279011E-002 3.9839359798861629E-004 -8.0683581352292477E-002 2.9411863107932238E-004 -1.8635590232153224E-002 5.3109402192683911E-005
    7.00e-3 -1.2674598309687316E-002 8.9077126953995345E-005 2.9636400377590967E-003 1.3816748267653770E-004 -1.5638238343413630E-002 1.0690199680310626E-004 -1.5473447625832909E-002 1.1416560176277736E-004 -2.1976520703229142E-003 1.4795118855276429E-005
    7.50e-2 -1.5627966349205540E-002 5.3343394817760017E-004 6.0694607475002701E-002 6.6698223069455373E-004 -7.6322573577703653E-002 4.1064102018890984E-004 -9.0402786140440533E-002 3.0321653910535192E-004 -2.1945989579702722E-002 5.6319903092509290E-005
    8.00e-3 -1.3328152017326464E-002 1.2241176889006471E-004 3.4226223837108467E-003 1.6534467133245615E-004 -1.6750774391853115E-002 1.0952902652917877E-004 -1.6625537164084908E-002 1.1513354916518091E-004 -2.4306339546184743E-003 1.5897718699602842E-005
