6.000000000000000000e+01 1.065019999999999891e+04 4.679793854746702891e+03
7.000000000000000000e+01 2.700000000000000000e+05 0.000000000000000000e+00
8.000000000000000000e+01 2.700000000000000000e+05 0.000000000000000000e+00
9.000000000000000000e+01 2.700000000000000000e+05 0.000000000000000000e+00
1.015699999999999932e+02 2.700000000000000000e+05 0.000000000000000000e+00
1.100000000000000000e+02 2.700000000000000000e+05 0.000000000000000000e+00
