 1.00e-3 -2.1052418652280900E-003 5.8833483024479339E-005 -3.3120362069738544E-004 6.5148749328475388E-005 -1.7740382248698078E-003 2.6718439286122632E-005 -1.7104561463762154E-003 3.0063986231265474E-005
 1.02e-2 -1.2848912168867266E-002 8.8399619719890590E-005 4.4466706801968162E-003 1.3334881179786410E-004 -1.7295582960020504E-002 1.0075524781357818E-004 -1.7797144438236816E-002 1.0393591626656101E-004
 1.20e-1 4.5370373422206567E-002 1.8632982043260832E-003 0.12495773675821595 2.3426598329496810E-003 -7.9587363589201876E-002 1.4081094750808612E-003 -0.11522570570422529 8.4467893328822911E-004
 1.25e-2 -1.3898935567555110E-002 3.0213958478560453E-004 6.0650011787339933E-003 3.1794226856803840E-004 -1.9963936695028217E-002 1.1037274750277143E-004 -2.0688689184008183E-002 1.1276682810574577E-004
 1.35e-1 6.7476797527014909E-002 2.2227269855684944E-003 0.14906185097014943 2.6309124830795005E-003 -8.1585054361940343E-002 1.3546984473934891E-003 -0.12389861957089567 7.9674095350946300E-004
 1.5e-1 8.5671605483964214E-002 2.4217261782094684E-003 0.17216605411041019 2.8791741353871754E-003 -8.6494449212397351E-002 1.4767961157066498E-003 -0.13499849379600407 9.0304534240819110E-004
 1.5e-2 -1.4826984903245733E-002 1.3190580991707821E-004 7.7516059244271199E-003 1.8265634301856083E-004 -2.2578590845955700E-002 1.2463968148830888E-004 -2.3773553029366335E-002 1.2869825713822261E-004
 1.60e-3 -4.2914044301896378E-003 4.3504313163571181E-005 -4.0237492721255808E-004 6.0537516845520361E-005 -3.8890295276166054E-003 4.2938348292979474E-005 -3.7843671861414619E-003 4.6770825726633832E-005
 1.79e-2 -1.6352811472793421E-002 1.2993938696506443E-004 9.1743877464817956E-003 1.8474063722723845E-004 -2.5527199079958950E-002 1.3333759273590729E-004 -2.7293809923628915E-002 1.3058706347919620E-004
 2.00e-3 -5.1208751057416945E-003 3.4421039974527747E-004 2.3049357391390047E-004 3.4672396846283847E-004 -5.3513686874481319E-003 5.2740205615415197E-005 -5.2276398880238620E-003 5.6836004813531642E-005
 2.08e-2 -1.6846119558367335E-002 1.4763785097270956E-004 1.1139246455291549E-002 2.0613398054475881E-004 -2.7985365825072845E-002 1.5376595013083511E-004 -3.0314457387755123E-002 1.4895092535175943E-004
 2.37e-2 -1.7961882106453646E-002 1.6360142338885106E-004 1.3157189340071788E-002 2.2507547782088850E-004 -3.1119071611225110E-002 1.6098073123583652E-004 -3.3820479333675005E-002 1.5342697409236243E-004
 2.66e-2 -1.8439097051783197E-002 1.7719329113007032E-004 1.4952008223352150E-002 2.4933550619877473E-004 -3.3391105357252676E-002 1.7451814442763009E-004 -3.6585588810866342E-002 1.6255456951692082E-004
 2.66e-3 -7.1251796235172853E-003 1.0999661261571878E-004 4.1202124771304896E-004 1.3343182348720485E-004 -7.5372008159876385E-003 7.8161720060830568E-005 -7.3916668566787122E-003 8.0851095878426769E-005
 3.00e-2 -1.8676993950729255E-002 2.2888418915986461E-004 1.7621371390741495E-002 3.1481953186784402E-004 -3.6298365136054417E-002 2.2110299371447533E-004 -4.0434522904761953E-002 1.9700132227204177E-004
 3.33e-2 -1.7884859920034663E-002 2.3043495497251782E-004 2.1174613772218361E-002 3.1067409070697398E-004 -3.9059473645869459E-002 2.1764834441616754E-004 -4.4029905049104430E-002 1.9201166431026859E-004
 3.70e-2 -1.8152640854864156E-002 2.4137907234066651E-004 2.3796421379702726E-002 3.2814294811162341E-004 -4.1949062044592485E-002 2.2791108735372142E-004 -4.7698415064069632E-002 1.9592479021452851E-004
 4.00e-3 -8.2543834435673986E-003 3.8748022928955045E-004 1.5274020325927215E-003 3.9621364606085252E-004 -9.7817854941055910E-003 7.7587527260342552E-005 -9.7066782250127843E-003 8.2248708365260589E-005
 4.20e-2 -1.7172923992972846E-002 2.7230847076530751E-004 2.8617049325853426E-002 3.5718424202064146E-004 -4.5789973361865716E-002 2.4157281600482912E-004 -5.2834917047667899E-002 1.9908687752404671E-004
 4.70e-2 -1.5082760180105025E-002 3.1151884516223132E-004 3.3607695072846659E-002 4.1309920226599155E-004 -4.8690455354779366E-002 2.7293513790554059E-004 -5.7416292883403337E-002 2.1762208291686811E-004
 5.00e-2 -1.4266961571008834E-002 3.4335473844585105E-004 3.5489094747067830E-002 4.5855121598588599E-004 -4.9756056321533980E-002 3.1765536457249152E-004 -5.9869005817109230E-002 2.4386116987067742E-004
 5.32e-3 -9.7462665067657578E-003 6.6710240603576657E-005 1.8910370102665787E-003 1.0490614262329619E-004 -1.1637303619682238E-002 8.3602662585246859E-005 -1.1663377234290118E-002 8.9435437314561367E-005
 5.50e-2 -1.1704986014784469E-002 3.8664847923086172E-004 4.2281968533347154E-002 4.7975837486220865E-004 -5.3986954429463947E-002 3.0851474573195413E-004 -6.4626583945861515E-002 2.3465415763957446E-004
