 1.02e-2 -1.5064588594566891E-002 9.8584477448742939E-005 4.7822936002819092E-003 1.4881191107368028E-004 -1.9846882200922636E-002 1.1347164602716358E-004 -1.9857853280881615E-002 1.1868211184587174E-004
 1.20e-1 2.2791974657692306E-002 2.4669790992431499E-003 0.12065129816083918 2.9051773200559836E-003 -9.7859324818181853E-002 1.6983658749450822E-003 -0.12588528625874135 1.1823368083028001E-003
 1.25e-2 -1.6571655517016923E-002 1.1119776021425487E-004 5.8002786073085488E-003 1.6321220618425026E-004 -2.2371934233213733E-002 1.2321914664966457E-004 -2.2615428825730345E-002 1.2475559622951782E-004
 1.35e-1 3.8844924719559297E-002 2.7300280547559205E-003 0.14111484943728814 3.3661800892250552E-003 -0.10226992405084741 2.0155395043889644E-003 -0.13844306098305084 1.1627701628802252E-003
 1.5e-1 5.4834453188485809E-002 2.3242966064255183E-003 0.16121389460515231 2.8801666747103522E-003 -0.10637944060410104 1.6863074587006560E-003 -0.14680415671924291 1.0480717768775634E-003
 1.5e-2 -1.7848142039928235E-002 1.2050853418005733E-004 7.6080760178867260E-003 1.7480812232137523E-004 -2.5456217985648410E-002 1.3541827025110095E-004 -2.6107035396207019E-002 1.3892919852018077E-004
 1.5e-2  -1.8013091842424240E-002 1.5734358578223080E-004 7.5548670442424290E-003 2.3727808766803521E-004 -2.5567959086580067E-002 1.7701594727731758E-004 -2.6226551343722974E-002 1.7850820853410182E-004
 1.79e-2 -1.9661622140902064E-002 1.3404034160609555E-004 9.3099751303895376E-003 1.9316709730292692E-004 -2.8971597187083614E-002 1.4764677437542953E-004 -2.9910388006150673E-002 1.4692583670222593E-004
 1.79e-2  -1.9649112085054453E-002 1.3478438513896520E-004 9.3172059781473724E-003 1.9461130209146081E-004 -2.8966317987545478E-002 1.4893217714561375E-004 -2.9903921525687584E-002 1.4805903399922886E-004
 2.08e-2 -2.1000294899794950E-002 1.5112526718660335E-004 1.1251044373376226E-002 2.1849953558816909E-004 -3.2251339311635076E-002 1.6401030654909768E-004 -3.3594214946181478E-002 1.5874015566132412E-004
 2.37e-2 -2.1782640473500717E-002 1.7351447725317282E-004 1.3324518140032826E-002 2.4887309593041301E-004 -3.5107158686827289E-002 1.7700373988482958E-004 -3.6853165222962524E-002 1.7249920098471902E-004
 2.37e-2  -2.1658472341853949E-002 3.4580205862035584E-004 1.3827616848689137E-002 4.0490671044811659E-004 -3.5486088836142300E-002 2.3981870997816704E-004 -3.7407197359550594E-002 2.3437648749386004E-004
 2.66e-2 -2.2850162112762713E-002 1.8514875225790313E-004 1.5520013888678625E-002 2.5521922493203995E-004 -3.8370176039466991E-002 1.8556198786908105E-004 -4.0613453003587881E-002 1.7590463186669834E-004
 3.00e-2 -2.4049919596207114E-002 2.0122518337050831E-004 1.7737711840366783E-002 2.8221086372438501E-004 -4.1787631594054263E-002 2.0521014438249077E-004 -4.4697466591491535E-002 1.8872788306082186E-004
 3.00e-2  -2.3794419433439570E-002 2.3529508935655552E-004 1.7855686760281687E-002 3.3064233284591074E-004 -4.1650106271312097E-002 2.4143043552396707E-004 -4.4483369525574579E-002 2.3039436122296945E-004
