 1.02e-2 -9.1774520311065557E-003 7.7879186328984323E-005 4.3501714492794616E-003 1.1247036113253928E-004 -1.3527623588574351E-002 8.4437108953496444E-005 -1.4709603893463709E-002 8.6291218356827023E-005
 1.20e-1 9.8624587524444460E-002 2.9291660929505730E-003 0.14470928022222224 3.5236549066937533E-003 -4.6084690919555547E-002 1.8090141205479033E-003 -9.5942354577777764E-002 1.0377575908438166E-003
 1.25e-2 -9.7279132367965159E-003 8.8941553091294350E-005 5.8228788572234694E-003 1.3010007521802882E-004 -1.5550792033828800E-002 9.4998261103048024E-005 -1.7200041046130196E-002 9.4208573518235239E-005
 1.35e-1 0.12621242094488186 3.1157764531329910E-003 0.16791031677165369 3.7878878103098468E-003 -4.1697896185039378E-002 2.0172259856738720E-003 -0.10219281551181109 1.0015077772547122E-003
 1.5e-1 0.15465495222828579 2.6418805912360186E-003 0.19683709189589882 3.0514423422002457E-003 -4.2182139126708693E-002 1.6080948985597431E-003 -0.10970606078864344 7.6921959573314936E-004
 1.5e-2 -1.0159302056981026E-002 1.0280114650249072E-004 7.1843998256063612E-003 1.5029721581690843E-004 -1.7343702017426969E-002 1.0789444660599049E-004 -1.9610737851870810E-002 1.0424045480548190E-004
 1.60e-3 -3.9348868929779566E-003 8.8894490472245330E-005 -1.2063447249871866E-004 9.7796820807841343E-005 -3.8142524322603826E-003 3.9875542719095637E-005 -3.8062563097990771E-003 4.2975104165920079E-005
 1.79e-2 -1.0546512638928777E-002 1.1984578953491034E-004 8.8946224811793841E-003 1.6892421170890457E-004 -1.9441134997744743E-002 1.1688090680931925E-004 -2.2525210686314728E-002 1.0953797138932417E-004
 2.08e-2 -9.9620144590056494E-003 1.3571467745394995E-004 1.1670579727923619E-002 1.8846245347914250E-004 -2.1632594150589424E-002 1.2951457945221872E-004 -2.5486475570989240E-002 1.1895372875399946E-004
 2.37e-2 -9.9128692589902506E-003 1.5432880480599251E-004 1.3520691009373127E-002 2.1143096894453634E-004 -2.3433560292875442E-002 1.4130185395344098E-004 -2.8154372111737644E-002 1.2268595164658050E-004
 2.66e-2 -9.2094306434648884E-003 1.7003212033786738E-004 1.6298082000225523E-002 2.3022101305589425E-004 -2.5507512684161952E-002 1.5801879629997385E-004 -3.0978797006663249E-002 1.3144355792239377E-004
 2.66e-3 -5.5139045476678607E-003 4.0451733702766995E-005 1.1128884288780119E-003 8.9152374540997192E-005 -6.6267929405228031E-003 7.9174404737960037E-005 -6.7290156709379845E-003 8.3487946803048447E-005
 3.00e-2 -8.5390823062942069E-003 2.0148594913907013E-004 1.8758451811250663E-002 2.6455722153977059E-004 -2.7297534111071265E-002 1.7283130905110678E-004 -3.3926379830855953E-002 1.4426580587235640E-004
 3.33e-2 -7.0012279638170154E-003 2.1853008880965159E-004 2.2154332407859533E-002 2.8206558499062063E-004 -2.9155560317426978E-002 1.9379152615772697E-004 -3.6834741824705301E-002 1.5214075906715436E-004
