6.000000000000000000e+01 3.324833750000000236e+02 2.889838489404513311e+01
7.000000000000000000e+01 1.251754000000000133e+03 3.806250049300492719e+02
8.000000000000000000e+01 1.472690000000000055e+03 1.272018113078584491e+02
9.000000000000000000e+01 3.290328750000000127e+03 1.148705179892097931e+03
1.015699999999999932e+02 1.448038750000000073e+04 4.489187679772227057e+03
1.100000000000000000e+02 5.867894999999999709e+04 3.088350000000002183e+03
