# a_s  n_c_best_possible_fit  rho_min_x  rho_max_x  alpha  alpha_opt  beta  gamma  min_energy  
110.00  1.18497e+04  4.000e-01 1.500e+00 1.78315e+00 3.35523e-01 1.60807e+01 2.12099e+00    
101.57  9.16909e+03  4.000e-01 1.500e+00 1.64653e+00 2.23369e-01 2.78755e+00 1.56065e+00    
90.00  1.17834e+03  4.000e-01 1.500e+00 1.45894e+00 4.54185e-01 2.48780e+01 2.47710e+00    
80.00  1.11942e+03  4.000e-01 1.500e+00 1.29684e+00 3.23312e-01 2.38292e+00 1.61644e+00    
70.00  7.05516e+02  4.000e-01 1.500e+00 1.13473e+00 3.13609e-01 1.81938e+00 1.52428e+00    
60.00  2.28258e+02  4.000e-01 1.500e+00 9.72629e-01 5.34845e-01 2.99622e+00 1.99462e+00    
110.00  1.97912e+04  4.000e-01 1.700e+00 1.78315e+00 2.57444e-01 4.94003e+00 1.73385e+00    
101.57  6.40312e+03  4.000e-01 1.700e+00 1.64653e+00 2.86357e-01 4.02856e+00 1.71416e+00    
90.00  1.52283e+03  4.000e-01 1.700e+00 1.45894e+00 3.97542e-01 5.92109e+00 1.96616e+00    
80.00  1.01028e+03  4.000e-01 1.700e+00 1.29684e+00 3.50908e-01 2.73442e+00 1.68663e+00    
70.00  6.04892e+02  4.000e-01 1.700e+00 1.13473e+00 3.56578e-01 2.03396e+00 1.60242e+00    
110.00  1.88016e+04  4.000e-01 1.900e+00 1.78315e+00 2.63680e-01 5.19959e+00 1.75291e+00    
101.57  6.40312e+03  4.000e-01 1.900e+00 1.64653e+00 2.90502e-01 4.17612e+00 1.72781e+00    
90.00  1.44669e+03  4.000e-01 1.900e+00 1.45894e+00 4.17180e-01 8.12786e+00 2.08792e+00    
80.00  1.01028e+03  4.000e-01 1.900e+00 1.29684e+00 3.59805e-01 2.87456e+00 1.71169e+00    
70.00  5.45915e+02  4.000e-01 1.900e+00 1.13473e+00 3.84183e-01 2.24143e+00 1.66446e+00    
60.00  2.28258e+02  4.000e-01 1.900e+00 9.72629e-01 5.30516e-01 2.88833e+00 1.97267e+00    
110.00  1.88016e+04  4.000e-01 2.100e+00 1.78315e+00 2.63680e-01 5.19959e+00 1.75291e+00    
101.57  7.86135e+03  4.000e-01 2.100e+00 1.64653e+00 2.47602e-01 3.25110e+00 1.62070e+00    
90.00  1.68735e+03  4.000e-01 2.100e+00 1.45894e+00 3.77453e-01 4.78518e+00 1.87629e+00    
80.00  9.59765e+02  4.000e-01 2.100e+00 1.29684e+00 3.71819e-01 3.06936e+00 1.74570e+00    
70.00  6.36728e+02  4.000e-01 2.100e+00 1.13473e+00 3.35092e-01 1.94858e+00 1.56634e+00    
110.00  2.42984e+04  4.000e-01 2.300e+00 1.78315e+00 2.24268e-01 4.01124e+00 1.65087e+00    
101.57  7.46828e+03  4.000e-01 2.300e+00 1.64653e+00 2.58564e-01 3.42547e+00 1.64437e+00    
90.00  1.77616e+03  4.000e-01 2.300e+00 1.45894e+00 3.62384e-01 4.17795e+00 1.81782e+00    
80.00  9.59765e+02  4.000e-01 2.300e+00 1.29684e+00 3.71819e-01 3.06936e+00 1.74570e+00    
