# a_s <n_c>  err(n_c)  <beta>  err(beta) <gamma>  
60.00  6.59519e+02  8.70669e+02  5.54360e+00  1.73880e+01  1.83215e+00  1.95548e-01  
70.00  6.88084e+02  3.59357e+02  2.61482e+00  1.37105e+00  1.69878e+00  2.39700e-01  
80.00  8.78934e+02  1.54707e+02  3.35341e+00  4.30736e-01  1.79223e+00  8.14314e-02  
90.00  5.93858e+04  1.12864e+05  1.94291e+01  6.38661e+01  1.58665e+00  3.21442e-01  
101.57  1.42782e+05  1.42220e+05  1.46743e+01  5.01377e+01  1.57582e+00  1.72144e-01  
110.00  1.18058e+05  1.36810e+05  1.79484e+01  5.12310e+01  1.58910e+00  3.11487e-01  
