6.000000000000000000e+01 3.062688749999999800e+02 3.141157660973697929e+01
7.000000000000000000e+01 1.404681499999999915e+03 5.430134495475227823e+02
8.000000000000000000e+01 1.391272500000000036e+03 1.441107127133510630e+02
9.000000000000000000e+01 2.855212500000000091e+03 1.333703012094053292e+03
1.015699999999999932e+02 1.448081374999999935e+04 5.842039630426469557e+03
1.100000000000000000e+02 5.985718750000000000e+04 5.262177151245835375e+03
