# a_s  n_c_best_possible_fit  rho_min_x  rho_max_x  alpha  alpha_opt  beta  gamma  min_energy  
110.00  2.70000e+05  4.000e-01 1.500e+00 1.78315e+00 -1.83523e+00 1.11309e+00    
101.57  2.70000e+05  4.000e-01 1.500e+00 1.64653e+00 -1.63856e+00 1.11471e+00    
90.00  2.70000e+05  4.000e-01 1.500e+00 1.45894e+00 -1.28546e+00 1.13141e+00    
80.00  2.70000e+05  4.000e-01 1.500e+00 1.29684e+00 -9.15617e-01 1.16481e+00    
70.00  1.57004e+04  4.000e-01 1.500e+00 1.13473e+00 -6.13809e-01 1.20064e+00    
60.00  2.35655e+03  4.000e-01 1.500e+00 9.72629e-01 -3.09419e-01 1.25900e+00    
110.00  2.70000e+05  4.000e-01 1.700e+00 1.78315e+00 -1.76382e+00 1.12007e+00    
101.57  2.70000e+05  4.000e-01 1.700e+00 1.64653e+00 -1.53615e+00 1.12600e+00    
90.00  2.70000e+05  4.000e-01 1.700e+00 1.45894e+00 -1.11084e+00 1.15626e+00    
80.00  2.70000e+05  4.000e-01 1.700e+00 1.29684e+00 -8.35625e-01 1.17930e+00    
70.00  1.14456e+04  4.000e-01 1.700e+00 1.13473e+00 -5.53148e-01 1.21497e+00    
60.00  5.39103e+02  4.000e-01 1.700e+00 9.72629e-01 2.07863e-01 1.48776e+00    
110.00  2.70000e+05  4.000e-01 1.900e+00 1.78315e+00 -1.70008e+00 1.12654e+00    
101.57  2.70000e+05  4.000e-01 1.900e+00 1.64653e+00 -1.47199e+00 1.13340e+00    
90.00  2.70000e+05  4.000e-01 1.900e+00 1.45894e+00 -1.01578e+00 1.17099e+00    
80.00  4.50284e+04  4.000e-01 1.900e+00 1.29684e+00 -6.96634e-01 1.20668e+00    
70.00  7.50947e+03  4.000e-01 1.900e+00 1.13473e+00 -4.53286e-01 1.24047e+00    
60.00  5.99003e+02  4.000e-01 1.900e+00 9.72629e-01 1.89363e-01 1.47608e+00    
110.00  2.70000e+05  4.000e-01 2.100e+00 1.78315e+00 -1.70008e+00 1.12654e+00    
101.57  2.70000e+05  4.000e-01 2.100e+00 1.64653e+00 -1.42772e+00 1.13867e+00    
90.00  2.70000e+05  4.000e-01 2.100e+00 1.45894e+00 -9.97560e-01 1.17392e+00    
80.00  2.95431e+04  4.000e-01 2.100e+00 1.29684e+00 -6.24444e-01 1.22214e+00    
70.00  6.75852e+03  4.000e-01 2.100e+00 1.13473e+00 -4.12558e-01 1.25161e+00    
60.00  5.99003e+02  4.000e-01 2.100e+00 9.72629e-01 1.60823e-01 1.45812e+00    
110.00  2.70000e+05  4.000e-01 2.300e+00 1.78315e+00 -1.65185e+00 1.13159e+00    
101.57  2.70000e+05  4.000e-01 2.300e+00 1.64653e+00 -1.39452e+00 1.14272e+00    
90.00  2.70000e+05  4.000e-01 2.300e+00 1.45894e+00 -9.36959e-01 1.18395e+00    
80.00  2.95431e+04  4.000e-01 2.300e+00 1.29684e+00 -6.24444e-01 1.22214e+00    
70.00  4.92696e+03  4.000e-01 2.300e+00 1.13473e+00 -3.23325e-01 1.27771e+00    
60.00  6.65559e+02  4.000e-01 2.300e+00 9.72629e-01 1.57524e-01 1.45546e+00    
110.00  2.70000e+05  5.000e-01 1.500e+00 1.78315e+00 -1.79209e+00 1.11747e+00    
101.57  2.70000e+05  5.000e-01 1.500e+00 1.64653e+00 -1.55033e+00 1.12500e+00    
90.00  2.70000e+05  5.000e-01 1.500e+00 1.45894e+00 -1.12861e+00 1.15468e+00    
80.00  2.70000e+05  5.000e-01 1.500e+00 1.29684e+00 -8.76650e-01 1.17210e+00    
70.00  1.14456e+04  5.000e-01 1.500e+00 1.13473e+00 -5.56090e-01 1.21501e+00    
60.00  5.99003e+02  5.000e-01 1.500e+00 9.72629e-01 1.57997e-01 1.45995e+00    
110.00  2.70000e+05  5.000e-01 1.700e+00 1.78315e+00 -1.72832e+00 1.12386e+00    
101.57  2.70000e+05  5.000e-01 1.700e+00 1.64653e+00 -1.43794e+00 1.13816e+00    
90.00  2.70000e+05  5.000e-01 1.700e+00 1.45894e+00 -9.60329e-01 1.18111e+00    
80.00  2.70000e+05  5.000e-01 1.700e+00 1.29684e+00 -7.87893e-01 1.18884e+00    
70.00  9.27095e+03  5.000e-01 1.700e+00 1.13473e+00 -4.97372e-01 1.22966e+00    
60.00  6.65559e+02  5.000e-01 1.700e+00 9.72629e-01 1.22414e-01 1.43971e+00    
110.00  2.70000e+05  5.000e-01 1.900e+00 1.78315e+00 -1.66324e+00 1.13062e+00    
101.57  2.70000e+05  5.000e-01 1.900e+00 1.64653e+00 -1.37127e+00 1.14635e+00    
