  1.00e-2 -1.7246436705789136E-002 2.0204113578637758E-004 4.8567124815461458E-003 2.3873634580641321E-004 -2.2103149262916399E-002 1.3787179736280108E-004 -2.1653513148552704E-002 1.4301241872347807E-004
  1.02e-1 -1.7551050085280920E-002 7.6483681552562204E-004 8.7593667873392012E-002 9.5508683050684793E-004 -0.10514471730456290 5.9586897692991397E-004 -0.12259806985156681 4.0724338179722660E-004
  1.07e-1 -1.5024308861758094E-002 7.7510005044460469E-004 9.5640827335007658E-002 9.4509697431543810E-004 -0.11066513591799078 5.8608010118205503E-004 -0.12866385015889253 4.1489625513307861E-004
  1.12e-1 -1.0644826466880903E-002 8.3120133308465063E-004 0.10085288609529060 1.0609248383217189E-003 -0.11149771370304694 6.6071136768750926E-004 -0.13187119510803338 4.3321350225247106E-004
  1.17e-1 -7.3648521376473673E-003 8.6434176867161174E-004 0.10811845025341349 1.0521786486808358E-003 -0.11548330273946697 6.4796580546257773E-004 -0.13673016589441300 4.4478680927079346E-004
  1.20e-2 -1.8898210937351161E-002 1.3094165720840809E-004 6.0318858063190478E-003 1.9299957746212693E-004 -2.4930096608410651E-002 1.4217912295214077E-004 -2.4536780140360457E-002 1.4551957636560684E-004
  1.23e-1 -3.1746438983203153E-003 9.4655016316655199E-004 0.11690577182304686 1.1686725228496637E-003 -0.12008041644693060 6.9739390568707117E-004 -0.14220324861049105 4.6641544605358813E-004
  1.50e-2 -2.1341756832972989E-002 1.3628914858597251E-004 7.7872517278054099E-003 2.0637699307670223E-004 -2.9129008555675670E-002 1.5787076790668090E-004 -2.9027838752432422E-002 1.6085602580735519E-004
  1.80e-2 -2.3318454803386124E-002 1.5617822566688552E-004 9.6959679355270393E-003 2.2687586626819525E-004 -3.3014422838339760E-002 1.7017705362390803E-004 -3.3172282725286745E-002 1.7296084567394932E-004
  2.20e-2 -2.5591141634751447E-002 1.6239394046431955E-004 1.2495923491127634E-002 2.3649599937964222E-004 -3.8087065053818529E-002 1.7886513774515385E-004 -3.8598247667862552E-002 1.7832547423281896E-004
  2.60e-2 -2.7648097575294718E-002 1.8812257053529204E-004 1.4909565886232726E-002 2.7339078593945320E-004 -4.2557663403382864E-002 2.0077641523751349E-004 -4.3581205756022520E-002 1.9802937679512782E-004
  3.10e-2 -2.9812864990366748E-002 2.2264235659609795E-004 1.8447740250826527E-002 3.0725525467936542E-004 -4.8260605249042229E-002 2.2563015720533666E-004 -4.9916593847837989E-002 2.2093914424556655E-004
  3.70e-2 -3.1081251236955425E-002 2.4889859589604475E-004 2.4117065859504353E-002 3.4330325188124122E-004 -5.5198316970784152E-002 2.5170698011316763E-004 -5.7776202275755882E-002 2.3182204574190236E-004
  4.40e-2 -3.2897617934448418E-002 3.5943752075725724E-004 2.9339165700903957E-002 4.7288603447349096E-004 -6.2236783594306046E-002 3.4447067476433196E-004 -6.5660965110320213E-002 2.9430302149750678E-004
  5.20e-2 -3.3013833156883311E-002 3.5919314834751917E-004 3.6219850854102349E-002 4.8542328640109502E-004 -6.9233683990638908E-002 3.3363865732312028E-004 -7.4454472687224618E-002 2.8574558560683430E-004
  5.90e-2 -3.2699678403715765E-002 4.2055531721287530E-004 4.3136302344096225E-002 5.4852426377123022E-004 -7.5835980239227829E-002 3.6725250887150633E-004 -8.2440954527140509E-002 3.0138178658484205E-004
  6.40e-2 -3.2250429326658149E-002 4.3155187898176651E-004 4.7416039902152721E-002 5.6670999730858867E-004 -7.9666469420809863E-002 3.8072841920498360E-004 -8.7050360210148697E-002 3.0929630009262509E-004
  7.00e-2 -3.1627227776192576E-002 4.9277883645822910E-004 5.2880888449402280E-002 6.3936293922117889E-004 -8.4508116430824648E-002 4.2379424682258230E-004 -9.3535363115661158E-002 3.3184206781738598E-004
  7.30e-2 -3.0493303745515090E-002 4.9733556782978700E-004 5.7161812201404337E-002 6.5535634184020746E-004 -8.7655115855458890E-002 4.3581178989902036E-004 -9.7039753962070652E-002 3.3900501112601523E-004
  7.60e-2 -2.9260703012465358E-002 5.0645287019671558E-004 5.9859813044828340E-002 6.5373287800262825E-004 -8.9120516673500891E-002 4.2831534972707480E-004 -9.9360269917990698E-002 3.4143788524108176E-004
  7.90e-2 -2.8180414611533710E-002 5.6986207200992642E-004 6.2875748547191107E-002 7.2622593814463863E-004 -9.1056163501123513E-002 4.6942655161027379E-004 -0.10201624697752823 3.5300167392177605E-004
  8.20e-2 -2.7250323017723642E-002 6.7842710586477669E-004 6.6628451808303582E-002 8.7429467411777328E-004 -9.3878773707945534E-002 5.6174985934220737E-004 -0.10536162811739445 4.1414534523806252E-004
  8.60e-2 -2.5411027048930342E-002 5.9790083068416301E-004 7.0950061348534085E-002 7.6366086231197138E-004 -9.6361087818554597E-002 5.0237647870020113E-004 -0.10951031037929262 3.5687961247640070E-004
  9.00e-2 -2.2847688961099327E-002 6.5687949741544246E-004 7.6019657489511963E-002 8.6473312392163122E-004 -9.8867347482333195E-002 5.5413062418307893E-004 -0.11226953449803688 3.9409764555436050E-004
  9.40e-2 -2.2202467604090215E-002 6.8138488421573312E-004 7.9515045808892904E-002 8.7235673107627181E-004 -0.10171751320604831 5.4569111378748665E-004 -0.11646630321373645 3.8248169400022420E-004
  9.80e-2 -1.9573984629400298E-002 7.1969736748692212E-004 8.4297943607380840E-002 9.2880101784266814E-004 -0.10387192828754464 5.8370305056347710E-004 -0.12036559018452089 3.9970967161546918E-004
