    1.00e-2 -2.0113733906569335E-002 1.6150556395959028E-004 5.6302208222554738E-003 2.4311859729893797E-004 -2.5743954678102178E-002 1.8630801763914394E-004 -2.4719313218978117E-002 1.9552390848331911E-004
    1.02e-1 -3.7782188914202326E-002 8.6175033633666966E-004 8.6464307202696655E-002 1.0817537752083777E-003 -0.12424649706734070 6.9679479089670678E-004 -0.13570732929588014 5.1698535481487840E-004
    1.07e-1 -3.5547925645377447E-002 9.3990415645371032E-004 9.2899446836979926E-002 1.1683958334541228E-003 -0.12844737174114024 7.3151080301473066E-004 -0.14007314653312772 5.5175755923654916E-004
    1.12e-1 -3.4735203233328640E-002 9.2211407889109887E-004 9.7338919867650461E-002 1.2001904346037760E-003 -0.13207412263489826 7.7382312770559022E-004 -0.14616402789768734 5.4688978374920968E-004
    1.17e-1 -3.1154193115937964E-002 1.0526570077476396E-003 0.10476012040635389 1.3204836261247260E-003 -0.13591431368608198 8.1384035890024224E-004 -0.15027144088502262 5.5995705558874653E-004
    1.20e-2 -2.2049181455625410E-002 1.6104329198751626E-004 6.4710295626484917E-003 2.4322768598904613E-004 -2.8520210899371144E-002 1.8624014518948834E-004 -2.7476305744933590E-002 1.9148264494525460E-004
    1.23e-1 -2.9685522797789181E-002 1.0179843437387302E-003 0.10956717657794111 1.3004590875611119E-003 -0.13925269911064408 8.4945829911123294E-004 -0.15621459203781532 5.7460353930787193E-004
    1.26e-1 -2.6928586354259300E-002 9.6137888527143042E-004 0.11629486238832758 1.2295269787732028E-003 -0.14322345018518515 7.6230099394430375E-004 -0.15943626858024681 5.0979214739356189E-004
    1.32e-1 -2.1905729568311015E-002 1.2638013424906170E-003 0.12465269887569265 1.5557388188322801E-003 -0.14655842969615740 9.6065217007210125E-004 -0.16368517814119737 6.7343438637395821E-004
    1.38e-1 -1.8610345964364099E-002 1.2028659516089845E-003 0.13018819961049335 1.4679675700242486E-003 -0.14879854497984732 8.8715654663674298E-004 -0.16896276080611525 5.8658971951764359E-004
