    3.26e-2 -1.1633802820199896E-002 2.0788831464631149E-004 2.1001099768528996E-002 2.8419024944534326E-004 -3.2634902709943618E-002 1.9011711672562893E-004 -3.8949437565351130E-002 1.5737766063507371E-004
    3.42e-2 -1.1584500787057930E-002 2.1942174556211511E-004 2.2012240782629432E-002 2.8718666244213802E-004 -3.3596741442029739E-002 1.9560828539449062E-004 -4.0559962485904641E-002 1.6439312557169474E-004
    3.59e-2 -1.1206161852886014E-002 2.6688708475237194E-004 2.3072501312626281E-002 3.6169872510045226E-004 -3.4278663137373766E-002 2.5233210861654612E-004 -4.1914436681096678E-002 2.0159713242624900E-004
    3.76e-2 -1.0069890917195064E-002 2.6302442722753275E-004 2.5540587032529510E-002 3.4224289081773905E-004 -3.5610477941371538E-002 2.2832770681312787E-004 -4.3540415632377760E-002 1.8074217334747612E-004
    3.94e-2 -9.0045601731108590E-003 2.7293439215987875E-004 2.7286948602675078E-002 3.5976242138649586E-004 -3.6291508768064022E-002 2.3824151917801312E-004 -4.4822236188637649E-002 1.8524948531480035E-004
    4.13e-2 -8.7522930351927302E-003 2.6972917043576307E-004 2.8929167277150163E-002 3.5764433804298239E-004 -3.7681460223475148E-002 2.3572191591686624E-004 -4.6838769113275135E-002 1.8233889961656209E-004
    4.33e-2 -7.4026249344474717E-003 2.8988232976778761E-004 3.1572251164156823E-002 3.7819009585553318E-004 -3.8974875957047656E-002 2.4746568495364110E-004 -4.8693647647360283E-002 1.8743736885760260E-004
    4.54e-2 -6.9527451173244459E-003 3.0055650289563068E-004 3.2729083922860079E-002 3.9869535639078615E-004 -3.9681829220912380E-002 2.6774257120484608E-004 -5.0280651522296306E-002 1.9269850457802445E-004
    4.76e-2 -5.6373057302818970E-003 3.2531817737252200E-004 3.5495155087357205E-002 4.2240156963012853E-004 -4.1132460794981347E-002 2.6587755724073525E-004 -5.2216733902829757E-002 2.0409167193806944E-004
    4.99e-2 -5.0295666854638663E-003 3.2781279631483029E-004 3.7034040062327009E-002 4.2701141896741115E-004 -4.2063606776678711E-002 2.8252565968057383E-004 -5.4107980230651005E-002 2.0057787106195381E-004
    5.23e-2 -3.2381230797166516E-003 4.1643820934543100E-004 3.9696930132083669E-002 5.3238043820398497E-004 -4.2935053129776433E-002 3.3837762189295570E-004 -5.5724891088680575E-002 2.4746863487725779E-004
    5.49e-2 -7.3832832927831957E-004 3.8643446913415059E-004 4.3483215456816951E-002 4.9502823534863555E-004 -4.4221543846694168E-002 3.0013439869519586E-004 -5.8081156919528393E-002 2.1159576090214091E-004
    5.76e-2 1.6302785117531505E-003 3.9013384309080607E-004 4.6868887007483248E-002 4.9357606085106964E-004 -4.5238608416863155E-002 3.0959987911480138E-004 -5.9920432706304504E-002 2.1905921978443747E-004
    6.00e-3 -8.3325139076370972E-003 1.2485525351637193E-004 2.3187537303782724E-003 1.4289559244642981E-004 -1.0651267644592509E-002 7.2064176556889666E-005 -1.0976223764377223E-002 7.6126039414606015E-005
    6.04e-2 3.4585829083093552E-003 3.1221937107305339E-004 5.0077840339966762E-002 3.9912491624317302E-004 -4.6619257737684050E-002 2.4748823103695939E-004 -6.2640818378228366E-002 1.6755090413495910E-004
    6.30e-3 -8.0216462546898980E-003 3.5550660395913998E-004 2.8971850930620152E-003 3.6093486071714869E-004 -1.0918831234546383E-002 7.1760402637403376E-005 -1.1262093415222980E-002 7.5305232444852359E-005
    6.34e-2 6.6047353529047051E-003 4.6381416790044501E-004 5.4866304395235384E-002 5.9186087769551180E-004 -4.8261568863011924E-002 3.6347684868244106E-004 -6.4976716471923004E-002 2.4989460152103320E-004
    6.60e-3 -8.9185180607380832E-003 6.4540026163513049E-005 2.2619993988754494E-003 9.7560472058046699E-005 -1.1180517506048166E-002 7.4244230949288640E-005 -1.1563475922860075E-002 7.7741280642186465E-005
    6.65e-2 8.2590623813454511E-003 4.6762418858072187E-004 5.6561807832234828E-002 5.8065607585174180E-004 -4.8302745634495173E-002 3.7337963928552574E-004 -6.7244141399282309E-002 2.3773541906474275E-004
    6.90e-3 -8.9472187549357058E-003 1.1825078579217540E-004 2.5605639283391491E-003 1.4791484063532786E-004 -1.1507782777142863E-002 9.0296548713200911E-005 -1.1922521497142876E-002 9.3650972167977101E-005
    6.98e-2 1.1933035954964435E-002 5.2234738815472965E-004 6.0959282628960526E-002 6.5028991075575008E-004 -4.9026246535297392E-002 4.0248450202497995E-004 -6.9085481567537479E-002 2.6226157301540120E-004
    7.20e-3 -9.2426262783146008E-003 8.1233385176117455E-005 2.5336338788224731E-003 1.1290993759890128E-004 -1.1776260291179796E-002 8.0342382536248078E-005 -1.2265357354269675E-002 8.4122688998229989E-005
    7.32e-2 1.4757670485807990E-002 5.4568435987620550E-004 6.5118664818026792E-002 6.6991575769710209E-004 -5.0360994088906666E-002 4.1446587678741902E-004 -7.2140040335999966E-002 2.6139628281447887E-004
    7.50e-3 -9.3155678973346877E-003 6.8489527940813111E-005 2.9324988333578710E-003 1.0164082376207178E-004 -1.2248066670169104E-002 7.9979528449044683E-005 -1.2788399057406459E-002 8.4164222196249033E-005
    7.80e-3 -9.4863052165556055E-003 6.9298020784916485E-005 3.0436388717432076E-003 1.0449487721585909E-004 -1.2529944087442324E-002 8.0828854375061373E-005 -1.3057980781855449E-002 8.4189296507234160E-005
    8.10e-3 -9.6354773350415222E-003 7.6360636935199266E-005 3.2464674771902368E-003 1.1143793779792620E-004 -1.2881944731425364E-002 8.3013788607228428E-005 -1.3503301203703711E-002 8.7374916221071648E-005
    8.50e-3 -9.8931037747357203E-003 7.5858510314612078E-005 3.4361573353895352E-003 1.1007360220088128E-004 -1.3329261053382663E-002 8.4159103737150778E-005 -1.3989025838266396E-002 8.8658015954954728E-005
    8.90e-3 -9.9170862984507072E-003 8.7088489067315200E-005 3.8152336852154923E-003 1.3648332030014094E-004 -1.3732320092957736E-002 1.0251798543725025E-004 -1.4458307525352154E-002 1.0698385363633773E-004
    9.30e-3 -1.0342771001543318E-002 7.6182982693905507E-005 3.8734656272306437E-003 1.1385247017553084E-004 -1.4216236612967710E-002 8.6137148676255937E-005 -1.4961922306509478E-002 8.8635699689155282E-005
    9.70e-3 -1.0240558335611143E-002 9.0391383283879172E-005 4.1469621642172966E-003 1.3399203896039506E-004 -1.4387520343102218E-002 1.0249212002465189E-004 -1.5222744912080048E-002 1.0545068785149709E-004
